CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Riesgo
1.9,1199.0,12.6,1070.0,180.0,671.0,109.0,1873.0,1189.0,18.1,61.6,1.2679,Alto
1.8,973.0,4.9,761.0,49.0,954.0,55.0,1501.0,815.0,18.0,57.6,1.1788,Moderado
0.3,864.0,2.1,591.0,27.0,1247.0,37.0,1374.0,507.0,17.7,56.0,1.1215,Bajo
0.4,886.0,2.2,598.0,41.0,1257.0,53.0,1374.0,506.0,17.9,52.4,1.0655,Moderado
0.8,988.0,4.0,713.0,78.0,1092.0,79.0,1455.0,716.0,18.9,49.3,1.0668,Moderado
0.8,1008.0,4.3,729.0,68.0,1034.0,65.0,1490.0,795.0,20.0,48.6,1.1199,Moderado
0.8,976.0,3.8,698.0,64.0,1156.0,64.0,1393.0,594.0,20.6,41.2,0.9841,Moderado
0.8,978.0,4.1,718.0,67.0,1137.0,66.0,1392.0,565.0,23.6,34.0,0.9749,Moderado
0.9,987.0,4.5,740.0,54.0,1105.0,53.0,1407.0,523.0,26.7,28.1,0.9688,Moderado
1.2,1030.0,5.3,778.0,67.0,1071.0,69.0,1452.0,591.0,26.8,28.1,0.9785,Moderado
1.0,955.0,4.2,723.0,51.0,1129.0,57.0,1393.0,559.0,27.7,25.8,0.9467,Moderado
0.8,924.0,3.3,673.0,28.0,1247.0,36.0,1346.0,430.0,28.8,22.7,0.8864,Bajo
1.1,1005.0,4.9,758.0,51.0,1091.0,57.0,1434.0,522.0,26.8,27.3,0.9462,Moderado
1.5,1059.0,6.1,816.0,77.0,1023.0,73.0,1468.0,641.0,25.9,28.7,0.9423,Moderado
1.5,1079.0,6.9,851.0,93.0,991.0,81.0,1490.0,738.0,25.8,27.7,0.9076,Moderado
1.4,1070.0,6.8,850.0,94.0,997.0,91.0,1502.0,778.0,24.8,29.5,0.9077,Moderado
1.1,1085.0,5.8,805.0,69.0,972.0,65.0,1528.0,718.0,25.3,36.3,1.1513,Moderado
0.9,1066.0,5.5,787.0,57.0,986.0,56.0,1552.0,689.0,23.9,40.4,1.1787,Moderado
1.0,1094.0,6.1,815.0,74.0,934.0,69.0,1563.0,852.0,21.4,46.6,1.1764,Moderado
1.1,1110.0,6.0,814.0,75.0,948.0,73.0,1571.0,854.0,20.5,49.3,1.173,Moderado
1.0,968.0,4.2,719.0,73.0,1081.0,76.0,1388.0,664.0,19.2,42.3,0.9339,Moderado
0.7,906.0,4.1,714.0,56.0,1163.0,67.0,1351.0,544.0,19.2,37.9,0.8352,Moderado
0.5,849.0,2.4,615.0,31.0,1285.0,44.0,1276.0,461.0,17.2,43.1,0.8394,Bajo
0.2,774.0,1.0,500.0,13.0,1536.0,21.0,1169.0,352.0,15.8,45.2,0.8052,Bajo
1.8,746.0,0.6,450.0,180.0,1807.0,109.0,1111.0,308.0,15.7,42.3,0.7464,Alto
1.8,753.0,0.5,437.0,14.0,1904.0,19.0,1110.0,301.0,16.3,41.0,0.7513,Bajo
0.1,749.0,0.7,466.0,23.0,1803.0,29.0,1089.0,307.0,16.1,36.5,0.664,Bajo
0.5,864.0,2.8,642.0,72.0,1288.0,69.0,1255.0,441.0,16.5,36.2,0.6752,Moderado
1.6,1002.0,7.8,893.0,165.0,1010.0,111.0,1394.0,775.0,17.5,30.9,0.6111,Alto
2.0,970.0,9.7,966.0,118.0,944.0,81.0,1379.0,907.0,18.4,24.0,0.5046,Moderado
1.3,898.0,6.9,853.0,85.0,1066.0,56.0,1271.0,763.0,19.2,23.8,0.5235,Moderado
1.0,847.0,5.8,800.0,116.0,1155.0,90.0,1179.0,649.0,21.7,18.1,0.4642,Moderado
0.9,847.0,5.5,788.0,112.0,1203.0,85.0,1162.0,598.0,22.3,17.0,0.4513,Moderado
1.2,871.0,6.8,848.0,100.0,1139.0,83.0,1208.0,579.0,22.8,16.1,0.4404,Moderado
1.3,869.0,7.2,866.0,109.0,1107.0,85.0,1212.0,596.0,23.8,14.5,0.4222,Moderado
1.1,875.0,6.9,854.0,111.0,1160.0,85.0,1200.0,595.0,25.1,13.1,0.4129,Moderado
1.2,895.0,7.5,878.0,109.0,1122.0,81.0,1238.0,607.0,25.8,12.9,0.4219,Moderado
1.4,926.0,7.7,885.0,114.0,1101.0,92.0,1259.0,662.0,25.5,14.0,0.4495,Moderado
2.0,996.0,12.0,1048.0,139.0,959.0,108.0,1397.0,822.0,24.5,15.4,0.4663,Alto
2.4,997.0,13.5,1100.0,157.0,896.0,106.0,1392.0,987.0,22.6,17.2,0.4656,Alto
2.1,1006.0,12.0,1048.0,147.0,925.0,114.0,1416.0,966.0,21.2,18.9,0.471,Alto
1.2,895.0,6.7,845.0,102.0,1072.0,96.0,1241.0,763.0,19.1,22.8,0.501,Moderado
0.7,862.0,4.8,751.0,73.0,1154.0,77.0,1213.0,617.0,18.4,24.6,0.5169,Moderado
0.7,858.0,4.8,756.0,65.0,1159.0,73.0,1209.0,564.0,17.3,25.6,0.5032,Moderado
0.8,853.0,5.0,762.0,76.0,1134.0,86.0,1184.0,646.0,16.5,24.9,0.4642,Moderado
0.5,859.0,4.3,727.0,65.0,1120.0,84.0,1187.0,753.0,16.7,28.3,0.5316,Moderado
0.2,837.0,2.7,634.0,41.0,1200.0,56.0,1150.0,669.0,15.5,32.2,0.5641,Moderado
1.8,746.0,0.9,493.0,17.0,1522.0,31.0,1063.0,435.0,17.5,29.1,0.5773,Bajo
1.8,752.0,1.2,515.0,180.0,1472.0,109.0,1068.0,436.0,13.3,35.6,0.5393,Alto
1.8,742.0,0.9,489.0,19.0,1559.0,30.0,1048.0,403.0,14.0,33.7,0.5355,Bajo
0.1,774.0,1.7,560.0,45.0,1386.0,51.0,1107.0,532.0,11.6,40.0,0.5462,Moderado
0.2,798.0,2.6,630.0,40.0,1291.0,45.0,1125.0,536.0,13.4,34.5,0.5272,Bajo
1.1,1002.0,8.8,932.0,101.0,949.0,82.0,1405.0,917.0,15.2,31.0,0.5329,Moderado
3.0,1210.0,22.2,1356.0,183.0,657.0,100.0,1786.0,1481.0,16.3,27.5,0.5066,Alto
2.1,1058.0,15.3,1158.0,149.0,820.0,91.0,1459.0,1187.0,19.2,20.0,0.439,Alto
2.6,1106.0,14.0,1118.0,207.0,885.0,130.0,1451.0,1220.0,24.9,13.0,0.4038,Alto
3.2,1153.0,18.5,1253.0,289.0,815.0,155.0,1541.0,1381.0,28.3,9.9,0.3754,Alto
2.1,1047.0,13.5,1101.0,159.0,913.0,114.0,1391.0,1103.0,29.2,9.8,0.3914,Alto
2.2,1091.0,15.8,1172.0,162.0,874.0,127.0,1459.0,1105.0,31.6,9.2,0.419,Alto
2.4,1162.0,18.5,1253.0,173.0,796.0,138.0,1595.0,1248.0,32.6,9.3,0.4499,Alto
1.8,1059.0,12.6,1070.0,180.0,925.0,109.0,1401.0,976.0,32.6,9.2,0.4463,Alto
1.8,1083.0,12.0,1051.0,180.0,939.0,109.0,1390.0,898.0,32.3,10.0,0.4747,Alto
1.8,1150.0,15.4,1161.0,180.0,867.0,109.0,1512.0,1038.0,32.1,10.7,0.4996,Alto
1.8,1321.0,24.9,1426.0,180.0,720.0,109.0,1859.0,1395.0,29.7,12.2,0.5007,Alto
1.8,1319.8,25.92,1449.3333333333333,180.0,735.0666666666667,109.0,1832.8666666666663,1409.2,29.08,13.766666666666666,0.5235866666666666,Alto
1.8,1318.6,26.94,1472.6666666666667,180.0,750.1333333333333,109.0,1806.7333333333331,1423.4,28.46,15.333333333333332,0.5464733333333334,Alto
1.8,1317.4,27.96,1496.0,180.0,765.2,109.0,1780.6,1437.6,27.84,16.9,0.56936,Alto
1.8,1316.2,28.98,1519.3333333333333,180.0,780.2666666666667,109.0,1754.4666666666667,1451.8,27.22,18.46666666666667,0.5922466666666667,Alto
1.8,1315.0,30.0,1542.6666666666667,180.0,795.3333333333334,109.0,1728.3333333333333,1466.0,26.6,20.03333333333333,0.6151333333333333,Alto
1.8,1313.8,31.02,1566.0,180.0,810.4,109.0,1702.2,1480.2,25.98,21.6,0.63802,Alto
1.8,1312.6,32.04,1589.3333333333333,180.0,825.4666666666667,109.0,1676.0666666666666,1494.4,25.36,23.166666666666668,0.6609066666666666,Alto
1.8,1311.4,33.06,1612.6666666666667,180.0,840.5333333333333,109.0,1649.9333333333334,1508.6,24.74,24.73333333333333,0.6837933333333334,Alto
1.8,1310.2,34.08,1636.0,180.0,855.6,109.0,1623.8,1522.8,24.12,26.3,0.70668,Alto
1.8,1309.0,35.1,1659.3333333333333,180.0,870.6666666666666,109.0,1597.6666666666667,1537.0,23.5,27.866666666666667,0.7295666666666667,Alto
1.8,1307.8,36.120000000000005,1682.6666666666663,180.0,885.7333333333333,109.0,1571.5333333333333,1551.2,22.88,29.433333333333334,0.7524533333333333,Alto
1.8,1306.6,37.14,1706.0,180.0,900.8,109.0,1545.4,1565.4,22.26,31.000000000000004,0.7753399999999999,Alto
1.8,1305.4,38.16,1729.3333333333333,180.0,915.8666666666668,109.0,1519.2666666666669,1579.6,21.64,32.56666666666667,0.7982266666666666,Alto
1.8,1304.2,39.18,1752.6666666666663,180.0,930.9333333333334,109.0,1493.1333333333332,1593.8,21.02,34.13333333333334,0.8211133333333334,Alto
4.0,1303.0,40.2,1776.0,180.0,946.0,109.0,1467.0,1608.0,20.4,35.7,0.844,Alto
2.2,1137.0,14.9,1146.0,188.0,1144.0,136.0,1392.0,1327.0,26.1,23.8,0.7938,Alto
1.8,1139.0,13.8,1109.0,159.0,1118.0,135.0,1436.0,1292.0,28.8,21.1,0.8193,Alto
1.6,1099.0,12.3,1059.0,146.0,1156.0,115.0,1416.0,1114.0,29.6,19.4,0.7897,Alto
1.8,1088.0,14.0,1116.0,127.0,1128.0,112.0,1449.0,1060.0,31.6,16.4,0.7489,Alto
1.6,1027.0,11.8,1041.0,128.0,1237.0,112.0,1345.0,915.0,32.3,13.3,0.6303,Alto
1.6,1014.0,12.0,1049.0,120.0,1200.0,109.0,1366.0,893.0,31.8,13.5,0.6249,Alto
1.3,969.0,9.7,968.0,115.0,1276.0,112.0,1325.0,768.0,31.8,13.8,0.6394,Alto
1.8,1120.0,18.0,1238.0,180.0,1023.0,109.0,1591.0,1126.0,31.0,15.9,0.7039,Alto
1.8,1131.0,22.6,1368.0,180.0,933.0,109.0,1707.0,1284.0,28.6,18.7,0.7216,Alto
1.8,1130.0,22.7,1368.0,180.0,933.0,109.0,1709.0,1269.0,26.7,19.5,0.6754,Alto
1.8,1123.0,20.3,1304.0,180.0,939.0,109.0,1720.0,1290.0,25.0,24.4,0.7616,Alto
1.8,1069.0,13.1,1086.0,180.0,1064.0,109.0,1536.0,1119.0,22.8,28.4,0.7804,Alto
1.8,1021.0,10.9,1010.0,180.0,1116.0,109.0,1480.0,1027.0,21.7,29.2,0.7458,Alto
1.8,1101.0,13.3,1093.0,180.0,1012.0,109.0,1564.0,1155.0,21.1,30.9,0.7617,Alto
1.8,1026.0,9.5,960.0,180.0,1072.0,109.0,1471.0,1078.0,19.9,36.3,0.8349,Alto
1.8,949.0,6.6,841.0,180.0,1155.0,109.0,1393.0,954.0,18.6,39.3,0.8355,Alto
1.8,846.0,3.6,687.0,180.0,1295.0,109.0,1288.0,726.0,18.6,38.8,0.8228,Alto
1.8,811.0,2.3,606.0,180.0,1417.0,109.0,1248.0,656.0,19.0,38.9,0.8468,Alto
1.8,803.0,2.0,586.0,180.0,1442.0,109.0,1232.0,573.0,18.0,40.9,0.8394,Alto
1.8,882.0,4.1,715.0,180.0,1246.0,109.0,1367.0,780.0,15.5,48.6,0.8505,Alto
1.8,963.0,6.5,836.0,180.0,1085.0,109.0,1429.0,920.0,16.0,47.9,0.8659,Alto
1.8,1413.0,24.8,1424.0,180.0,739.0,109.0,2102.0,1544.0,17.0,46.0,0.883,Alto
1.8,1485.0,34.4,1650.0,180.0,632.0,109.0,2337.0,1789.0,19.0,41.6,0.9039,Alto
1.8,1354.0,24.5,1418.0,180.0,749.0,109.0,2043.0,1629.0,21.8,35.0,0.9002,Alto
1.8,1074.0,9.0,939.0,180.0,1071.0,109.0,1513.0,997.0,25.6,28.0,0.9088,Alto
1.8,1022.0,8.4,914.0,180.0,1132.0,109.0,1446.0,847.0,26.4,23.1,0.7853,Alto
1.8,1100.0,11.5,1034.0,180.0,995.0,109.0,1586.0,958.0,27.1,24.2,0.856,Alto
1.8,1073.0,12.1,1052.0,180.0,1009.0,109.0,1574.0,854.0,27.5,20.9,0.7565,Alto
1.8,1049.0,10.1,983.0,180.0,1071.0,109.0,1515.0,782.0,29.5,19.7,0.8015,Alto
1.8,1086.0,11.9,1048.0,180.0,1016.0,109.0,1580.0,888.0,30.6,18.6,0.8014,Alto
1.8,1059.0,11.3,1027.0,180.0,1066.0,109.0,1521.0,764.0,31.3,15.8,0.7106,Alto
1.8,1244.0,20.2,1301.0,180.0,842.0,109.0,1801.0,1170.0,29.4,21.0,0.8452,Alto
1.8,1320.0,24.8,1423.0,180.0,767.0,109.0,1986.0,1385.0,27.0,23.5,0.8256,Alto
1.8,1236.0,20.3,1304.0,180.0,822.0,109.0,1868.0,1237.0,25.8,26.7,0.8758,Alto
1.8,1136.0,16.2,1187.0,180.0,904.0,109.0,1735.0,1127.0,23.7,28.4,0.8225,Alto
1.8,1110.0,13.3,1093.0,180.0,961.0,109.0,1661.0,1091.0,21.3,33.0,0.8284,Alto
1.8,1026.0,10.3,990.0,180.0,1032.0,109.0,1553.0,972.0,20.5,35.3,0.8435,Alto
1.8,1038.0,9.6,961.0,180.0,1026.0,109.0,1530.0,949.0,19.4,38.1,0.8511,Alto
1.8,975.0,7.8,892.0,180.0,1015.0,109.0,1480.0,890.0,19.4,40.7,0.9045,Alto
1.8,908.0,6.1,814.0,180.0,1089.0,109.0,1403.0,763.0,17.8,44.9,0.903,Alto
1.8,896.0,6.2,820.0,180.0,1074.0,109.0,1439.0,833.0,16.6,49.7,0.9295,Alto
1.8,810.0,3.8,697.0,180.0,1221.0,109.0,1321.0,675.0,16.5,48.6,0.9028,Alto
1.8,789.0,2.8,638.0,180.0,1305.0,109.0,1309.0,672.0,15.2,53.6,0.919,Alto
1.8,814.0,3.4,678.0,180.0,1276.0,109.0,1339.0,626.0,15.5,51.7,0.9019,Alto
1.8,958.0,8.2,907.0,180.0,992.0,109.0,1536.0,882.0,14.9,54.8,0.9247,Alto
1.8,1213.0,19.2,1274.0,180.0,762.0,109.0,1914.0,1264.0,16.3,51.3,0.9416,Alto
1.8,1221.0,22.6,1367.0,180.0,722.0,109.0,2008.0,1330.0,18.4,45.7,0.9559,Alto
1.8,1245.0,19.4,1281.0,180.0,774.0,109.0,1952.0,1324.0,20.8,43.6,1.0614,Alto
1.8,1050.0,9.6,963.0,180.0,998.0,109.0,1609.0,901.0,24.3,35.1,1.0477,Alto
1.8,1048.0,9.8,969.0,180.0,1012.0,109.0,1600.0,852.0,26.4,29.3,0.9889,Alto
1.8,1141.0,14.4,1128.0,180.0,902.0,109.0,1738.0,1009.0,28.3,25.0,0.9495,Alto
1.8,1052.0,12.1,1053.0,180.0,949.0,109.0,1641.0,831.0,28.9,23.7,0.9285,Alto
1.8,1152.0,13.5,1099.0,180.0,908.0,109.0,1706.0,954.0,28.5,25.8,0.9931,Alto
1.7,1026.0,12.3,1061.0,133.0,982.0,115.0,1564.0,814.0,29.6,18.9,0.7692,Alto
1.7,1039.0,12.2,1055.0,131.0,966.0,117.0,1590.0,845.0,28.0,23.2,0.8613,Alto
2.1,1148.0,12.5,1067.0,133.0,887.0,105.0,1790.0,956.0,23.6,41.0,1.1786,Alto
2.2,1176.0,13.9,1114.0,141.0,843.0,114.0,1805.0,1102.0,21.5,48.1,1.2148,Alto
1.8,1100.0,11.4,1028.0,112.0,900.0,103.0,1710.0,994.0,22.1,44.1,1.1573,Alto
1.8,1081.0,10.4,992.0,147.0,959.0,119.0,1680.0,935.0,20.2,47.2,1.1043,Alto
0.9,976.0,7.0,858.0,104.0,1070.0,102.0,1547.0,839.0,20.0,47.6,1.103,Alto
1.0,979.0,7.0,857.0,97.0,1082.0,96.0,1546.0,797.0,19.8,46.8,1.0697,Moderado
2.0,1092.0,11.3,1024.0,128.0,937.0,109.0,1706.0,968.0,19.6,47.0,1.0606,Alto
1.8,1044.0,9.2,946.0,138.0,1009.0,119.0,1594.0,886.0,19.3,46.3,1.0279,Alto
1.1,940.0,6.8,849.0,93.0,1091.0,103.0,1509.0,764.0,18.5,48.7,1.0286,Alto
0.6,892.0,5.1,767.0,71.0,1180.0,84.0,1466.0,657.0,18.0,51.4,1.0504,Moderado
0.3,838.0,3.4,675.0,180.0,1302.0,109.0,1390.0,540.0,17.9,50.8,1.0355,Alto
1.8,853.0,4.3,727.0,44.0,1179.0,59.0,1417.0,621.0,17.7,51.9,1.0379,Moderado
1.8,738.0,1.5,545.0,18.0,1562.0,29.0,1266.0,450.0,17.7,49.7,0.997,Bajo
0.1,762.0,2.0,581.0,41.0,1588.0,45.0,1277.0,434.0,17.9,46.1,0.9383,Bajo
0.5,841.0,4.0,713.0,84.0,1293.0,80.0,1356.0,559.0,18.4,43.9,0.9192,Moderado
0.6,843.0,4.0,712.0,77.0,1303.0,77.0,1343.0,548.0,18.9,42.1,0.9081,Moderado
0.5,841.0,4.0,713.0,73.0,1326.0,68.0,1330.0,525.0,19.2,39.7,0.8728,Moderado
0.7,862.0,4.2,721.0,72.0,1329.0,66.0,1335.0,522.0,20.8,36.6,0.8878,Moderado
0.7,869.0,4.5,740.0,77.0,1296.0,70.0,1366.0,535.0,21.3,35.8,0.8975,Moderado
0.9,894.0,6.0,810.0,82.0,1204.0,74.0,1421.0,585.0,21.8,34.9,0.9004,Moderado
0.7,844.0,4.8,755.0,67.0,1284.0,64.0,1350.0,521.0,22.8,31.4,0.8615,Moderado
0.4,823.0,3.8,699.0,59.0,1382.0,60.0,1311.0,493.0,22.9,31.3,0.862,Moderado
0.5,843.0,4.2,719.0,61.0,1353.0,63.0,1330.0,501.0,22.9,30.7,0.8461,Moderado
0.6,865.0,5.1,767.0,76.0,1279.0,75.0,1369.0,559.0,23.8,29.2,0.8499,Moderado
0.6,873.0,5.6,792.0,73.0,1247.0,79.0,1397.0,589.0,23.2,30.2,0.8442,Moderado
0.8,899.0,5.8,803.0,87.0,1221.0,83.0,1426.0,596.0,22.4,31.3,0.8365,Moderado
1.0,921.0,7.0,856.0,98.0,1163.0,93.0,1437.0,681.0,21.7,32.2,0.825,Moderado
1.2,937.0,7.9,893.0,123.0,1106.0,112.0,1463.0,783.0,20.8,33.2,0.8061,Alto
1.0,901.0,6.5,834.0,102.0,1177.0,103.0,1408.0,738.0,20.1,35.0,0.8149,Alto
1.3,955.0,8.5,918.0,102.0,1056.0,93.0,1511.0,762.0,19.5,36.9,0.8258,Moderado
2.7,1065.0,13.7,1106.0,142.0,897.0,112.0,1707.0,929.0,19.0,38.2,0.8327,Alto
2.7,1035.0,13.8,1110.0,148.0,907.0,125.0,1652.0,1044.0,18.5,39.4,0.832,Alto
1.6,956.0,9.1,945.0,107.0,1030.0,107.0,1509.0,892.0,17.8,41.7,0.844,Alto
0.6,869.0,6.5,835.0,61.0,1078.0,76.0,1437.0,807.0,19.2,42.0,0.9248,Moderado
0.3,831.0,6.2,822.0,180.0,1085.0,109.0,1418.0,710.0,17.8,44.8,0.9048,Alto
1.8,815.0,5.2,774.0,43.0,1113.0,55.0,1374.0,712.0,17.0,47.7,0.9185,Moderado
0.1,781.0,3.1,661.0,25.0,1271.0,37.0,1299.0,568.0,17.2,47.2,0.9178,Bajo
0.1,781.0,2.9,645.0,32.0,1295.0,45.0,1320.0,575.0,17.3,47.6,0.9295,Bajo
0.2,828.0,3.6,690.0,48.0,1263.0,61.0,1353.0,658.0,18.6,44.2,0.9385,Moderado
0.3,803.0,2.7,635.0,60.0,1417.0,67.0,1272.0,537.0,20.2,37.8,0.8837,Moderado
0.3,811.0,3.0,653.0,52.0,1411.0,60.0,1269.0,486.0,22.0,31.9,0.8335,Moderado
0.4,844.0,3.7,696.0,58.0,1353.0,64.0,1292.0,507.0,25.5,25.9,0.8339,Moderado
0.3,833.0,3.8,697.0,54.0,1361.0,64.0,1294.0,496.0,27.5,22.8,0.8249,Moderado
0.3,832.0,4.2,719.0,52.0,1318.0,59.0,1299.0,502.0,28.7,20.7,0.8024,Moderado
0.1,771.0,2.6,626.0,34.0,1502.0,41.0,1210.0,430.0,29.1,19.6,0.7771,Bajo
0.1,783.0,2.8,637.0,41.0,1498.0,46.0,1215.0,439.0,29.8,18.4,0.7595,Bajo
0.2,815.0,4.2,723.0,41.0,1378.0,46.0,1256.0,471.0,32.0,15.0,0.7028,Bajo
0.6,912.0,6.2,819.0,65.0,1224.0,77.0,1368.0,589.0,30.3,17.0,0.7232,Moderado
0.5,894.0,5.2,774.0,65.0,1239.0,83.0,1339.0,598.0,31.7,16.2,0.745,Moderado
0.9,963.0,7.7,885.0,84.0,1102.0,90.0,1447.0,695.0,29.2,19.6,0.7817,Moderado
1.1,990.0,8.8,930.0,89.0,1045.0,95.0,1506.0,739.0,27.4,23.8,0.858,Moderado
1.3,1025.0,10.1,980.0,114.0,986.0,113.0,1591.0,891.0,25.0,26.9,0.8408,Alto
1.5,997.0,9.8,971.0,127.0,993.0,128.0,1573.0,930.0,23.6,30.1,0.8663,Alto
1.2,976.0,8.4,916.0,117.0,1044.0,117.0,1515.0,880.0,22.3,33.6,0.8913,Alto
0.4,878.0,5.4,784.0,46.0,1181.0,64.0,1407.0,610.0,21.4,36.9,0.9271,Moderado
0.2,836.0,4.3,728.0,16.0,1213.0,28.0,1353.0,518.0,20.6,39.9,0.9597,Bajo
0.3,855.0,4.8,751.0,27.0,1107.0,46.0,1418.0,664.0,19.7,43.2,0.9812,Bajo
1.8,759.0,2.1,588.0,4.0,1323.0,8.0,1286.0,515.0,19.7,42.4,0.9636,Bajo
1.8,738.0,1.4,539.0,180.0,1421.0,109.0,1257.0,477.0,18.9,45.0,0.9703,Alto
1.8,736.0,1.3,528.0,19.0,1451.0,32.0,1254.0,477.0,18.7,45.4,0.9694,Bajo
1.8,765.0,2.3,609.0,48.0,1304.0,57.0,1319.0,581.0,16.4,52.4,0.9709,Moderado
0.5,909.0,6.5,834.0,82.0,1031.0,60.0,1527.0,763.0,16.6,52.1,0.9785,Moderado
1.6,1108.0,14.2,1123.0,167.0,804.0,83.0,1801.0,1111.0,17.4,50.9,1.0017,Moderado
3.6,1252.0,22.7,1369.0,248.0,681.0,129.0,2120.0,1390.0,19.3,46.0,1.0185,Alto
2.2,1175.0,16.3,1188.0,213.0,790.0,137.0,1901.0,1251.0,20.9,43.6,1.0683,Alto
1.6,1111.0,14.1,1120.0,161.0,839.0,121.0,1790.0,1141.0,25.6,33.3,1.0773,Alto
1.4,1044.0,12.6,1069.0,144.0,889.0,123.0,1683.0,942.0,28.9,26.0,1.0188,Alto
1.4,1018.0,13.1,1088.0,127.0,909.0,120.0,1677.0,795.0,30.3,22.8,0.9695,Alto
1.5,1060.0,14.2,1122.0,116.0,863.0,119.0,1721.0,836.0,30.9,24.4,1.0724,Alto
1.3,1071.0,13.8,1110.0,124.0,864.0,121.0,1733.0,847.0,30.5,26.2,1.1278,Alto
1.2,1006.0,12.1,1054.0,115.0,921.0,111.0,1636.0,769.0,30.7,23.4,1.015,Alto
1.8,1104.0,15.7,1171.0,150.0,827.0,128.0,1803.0,968.0,28.1,29.8,1.1132,Alto
3.0,1196.0,21.4,1336.0,221.0,739.0,159.0,1971.0,1157.0,26.9,32.2,1.1267,Alto
3.5,1243.0,25.0,1429.0,227.0,687.0,161.0,2093.0,1367.0,26.0,34.6,1.1485,Alto
2.4,1124.0,16.6,1199.0,156.0,794.0,116.0,1858.0,1101.0,24.5,37.7,1.1454,Alto
1.1,1020.0,10.7,1003.0,97.0,904.0,96.0,1716.0,916.0,21.7,46.9,1.2044,Moderado
0.8,1035.0,7.5,878.0,78.0,977.0,69.0,1694.0,825.0,19.3,68.8,1.519,Moderado
0.4,986.0,5.3,781.0,60.0,1063.0,58.0,1633.0,693.0,17.6,81.6,1.6296,Moderado
0.6,1017.0,6.5,834.0,61.0,986.0,59.0,1676.0,734.0,17.8,80.3,1.6212,Moderado
0.3,922.0,4.7,750.0,46.0,1085.0,45.0,1585.0,685.0,18.6,75.7,1.6074,Bajo
1.8,830.0,2.9,644.0,17.0,1235.0,23.0,1487.0,524.0,19.6,68.4,1.5443,Bajo
1.8,805.0,2.0,583.0,18.0,1339.0,26.0,1494.0,527.0,18.0,76.4,1.5608,Bajo
1.8,760.0,1.1,505.0,180.0,1527.0,109.0,1413.0,452.0,17.3,77.2,1.5104,Alto
1.8,783.0,1.3,529.0,16.0,1437.0,24.0,1435.0,466.0,16.5,82.3,1.5318,Bajo
0.1,854.0,2.4,613.0,39.0,1272.0,41.0,1515.0,565.0,16.8,81.3,1.5452,Bajo
0.3,985.0,6.1,816.0,107.0,987.0,65.0,1677.0,799.0,17.3,78.6,1.5412,Moderado
1.4,1225.0,12.5,1067.0,190.0,760.0,94.0,1922.0,1102.0,16.9,80.9,1.5472,Moderado
2.7,1313.0,19.5,1283.0,236.0,671.0,100.0,2180.0,1299.0,17.1,79.8,1.542,Alto
2.3,1199.0,15.2,1156.0,227.0,758.0,103.0,1958.0,1272.0,18.5,70.3,1.4826,Alto
1.8,1182.0,12.0,1051.0,211.0,829.0,89.0,1870.0,1206.0,19.6,66.7,1.5023,Moderado
1.6,1173.0,12.4,1063.0,201.0,814.0,86.0,1905.0,1218.0,20.4,63.1,1.4969,Moderado
1.9,1259.0,15.9,1178.0,191.0,722.0,89.0,2060.0,1367.0,21.6,61.8,1.5775,Alto
2.5,1263.0,15.7,1171.0,192.0,759.0,88.0,2029.0,1290.0,24.0,49.3,1.4509,Alto
1.6,1156.0,13.5,1100.0,143.0,800.0,73.0,1884.0,1175.0,25.7,43.8,1.4262,Moderado
1.5,1167.0,12.4,1065.0,148.0,808.0,78.0,1886.0,1139.0,24.6,47.5,1.4487,Moderado
2.5,1278.0,17.1,1213.0,183.0,733.0,95.0,2041.0,1293.0,24.8,47.4,1.4628,Alto
3.6,1342.0,22.0,1351.0,216.0,657.0,109.0,2201.0,1419.0,23.7,50.5,1.4636,Alto
3.5,1353.0,19.9,1292.0,184.0,683.0,95.0,2178.0,1326.0,23.0,53.8,1.4968,Alto
4.8,1501.0,27.9,1501.0,248.0,588.0,101.0,2486.0,1517.0,21.5,65.8,1.6688,Alto
3.7,1355.0,19.7,1289.0,221.0,678.0,88.0,2158.0,1391.0,21.0,66.9,1.6436,Alto
2.1,1230.0,15.7,1169.0,159.0,737.0,77.0,2020.0,1275.0,20.6,68.1,1.6329,Alto
1.6,1148.0,12.0,1048.0,136.0,822.0,75.0,1883.0,1168.0,20.5,66.9,1.5914,Moderado
2.2,1171.0,13.1,1088.0,168.0,822.0,81.0,1889.0,1132.0,20.2,65.2,1.5251,Moderado
0.8,1021.0,9.2,949.0,95.0,927.0,57.0,1764.0,977.0,19.5,68.0,1.5269,Moderado
1.8,964.0,7.5,877.0,70.0,958.0,49.0,1692.0,942.0,19.9,66.4,1.5203,Moderado
1.8,887.0,4.9,758.0,43.0,1094.0,38.0,1622.0,804.0,19.1,69.0,1.5043,Bajo
1.8,885.0,5.2,773.0,180.0,1051.0,109.0,1641.0,805.0,18.5,70.7,1.4962,Alto
1.8,830.0,3.2,662.0,30.0,1217.0,31.0,1556.0,704.0,18.9,67.8,1.4689,Bajo
1.8,792.0,2.4,611.0,22.0,1280.0,23.0,1529.0,657.0,20.0,63.7,1.4742,Bajo
